| OTOMRO   |UNIVERSE| INPUTS                                                               =>    OUTPUTS                                                                            | NRG USED   | REACTION TYPE                | CHEMIST WALLET                             | initateReaction() TX HASH                                          | analyseReactions() TX HASH                                         |
|    50050 |bohr    |  Nd-30ª +  Mt-34⁺                                         +     5000 =>   F-64                                                                   +    3228.96 |    1771.04 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x3a23a1353d57764a5cbd3ff8c7737e4261126b6b54dc96acff2a874f62744697 | 0x6abf12c86613bbf8b5d9fcf1f9663956f8c98bf1392948a825cb7161eaa527eb |
|    50051 |bohr    |   Ei-4∙ +  Kk-71ª                                         +     5000 =>   Cj-75                                                                  +    3605.86 |    1394.14 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x51997abf6ed6c839cc574fcd0a29713298225393a4a6d143f206be71fa4a6480 | 0xc7b20ea57d12c0e1cedd78f6104e231e7d0c2691ce1824ade8333b231dd45416 |
|    50052 |bohr    |   Sr-2∙ +  Kk-71ª                                         +     5000 =>   Yv-73                                                                  +    3736.81 |    1263.19 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xac7b98ada0476ac6c6857caf39b46b2d427c2dad99bf58c7324c8b44af7d2d2e | 0x054869e61d9680bb28bd8f3696153e1eab8b85c2808be0815ea6264aad07e993 |
|    50053*|bohr    |   T-16∙ +   L-51⁺                                         +     5000 =>   Gy-67                                                                  +    2976.50 |    2023.50 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x753907b7c92726a9b0729d88243f73ebddf429d1323239f28d8f04523f89eb99 | 0x0c62d2f6faa9d2e374e3ef64ca974c3d136b14a99e74c120edac710233ab4787 |
|    50054*|bohr    |   As-5⁺ +  Ro-22⁺                                         +     5000 => ⬇ Yu-27                                                                  +    4397.35 |     602.65 | decay, nuclear               | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x284a5fbd496e086ce83f8ea89e7841d7e23c63524c1f1c492ca5d9f7c6ba08a4 | 0x25b28d779637bbd1f3ea6ae42addae058dc2f427f00262a2801dd545e50d462a |
|    50063*|bohr    |  Ct-17⁻ +  Ro-23ª +  Nd-30ª +  Nd-30ª +  Pb-48∙           +       89 => ⬆ T-17 + P-22 + Nd-30 + Pb-48 + SrNd(Sr-1>Nd-30)                         +      68.51 |      20.49 | chemical, decay              | 0xd99b0b0c49dc5fdc20231c3d7625e0831e48f88d | 0xac8325b4a1875f22188cb2c8aefb01d1a0d0c9417e39718701c41550c6434956 | 0x08722914ca0efd835a3cbbba28b85dff245f7ab85b802d38fd48daea2b8edc0e |
|    50064*|bohr    |   Sr-1∙ +   Sr-1∙ +  Cl-27∙                               +      100 =>   ClSr₂(Cl-27,Sr-1,Sr-1>)                                                +      67.38 |      32.62 | metallic                     | 0x87a9756d8eeb60e662b87da5b895762274395c73 | 0x4c262fe23f5657a0bbbb71e20ea2b1d497634e8699b8d595e12a065393c35aa3 | 0xa7987eceb742208edabbdb30f10a515f234c75a2c015af686557efcdbbcdffb9 |
|    50066*|bohr    |   P-22⁺ +  Yu-29∙ +  Nd-30ª +  Pb-48∙ +  Yv-72ª           +      134 =>   P-22 + Yu-29 + Nd-30 + Pb-48 + Yv-72                                   +     127.30 |       6.70 | none                         | 0xd99b0b0c49dc5fdc20231c3d7625e0831e48f88d | 0x1a9ad8f449c251a564d39819130801008981098b69e05bb7d2831785c3f4574a | 0x61e367f5e90d13b997343ea51d3c75c36e4db0994379b5c48764b337eeaceb7c |
|    50068*|bohr    |  Vi-11⁺ +  Xj-18∙ +  Xj-18∙ +  Xj-18∙                     +      100 => ⬇ Gj-11 + Xj-18 + Xj-18 + Xj-18                                          +      95.00 |       5.00 | decay                        | 0x87a9756d8eeb60e662b87da5b895762274395c73 | 0x93edfb6e1bbcc551c637d0147eb5aad787132e3ab522bfa66c3ae10c3386272c | 0x72cebb75a439cedda6a1ac9143cde45344d04a43d098b6f1d73b8c11e03f0fa7 |
|    50069*|bohr    |  Vi-10⁺ +  Ct-15∙ +  Xj-18∙ +  Xj-18∙ +  Xj-18∙           +      100 => ⬇ Gj-10 + Ct-15 + Xj-18 + Xj-18 + Xj-18                                  +      95.00 |       5.00 | decay                        | 0x87a9756d8eeb60e662b87da5b895762274395c73 | 0x0b1af99ac14c5c6f1d9026de4fff81485dbc9cc6819c26d4bf28b927a9a02065 | 0xa1460acc419105c619fd8e571a36dee8d528400263801bbfc2bec14ddbc30bb5 |
|    50070*|bohr    |   T-16∙ +  Cl-26ª                                         +     5000 =>   V-42                                                                   +    3576.06 |    1423.94 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x0175f4d0b1171eb68e693bee874cfade6b2a7ce12b2970e58e12ee3e04edf1f7 | 0x061d7226f4e0242ea7adb3690201e64550b326f8b5b4c46980060f350426e1a1 |
|    50071 |bohr    |   Sr-3∙ +  Kk-71ª                                         +     5000 =>   Yv-74                                                                  +    3670.34 |    1329.66 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xc1eceec01f2fd36525907325366aaea45b0e97524d9e0363f7ee6df3688de636 | 0xfcea83ea74cd68886567981f7e51a62e71391c80673ca4319f7699f4a62b7ffb |
|    50072*|bohr    |  Ct-13⁺ +  Uq-47⁻                                         +     5000 =>   C-60                                                                   +    3661.82 |    1338.18 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x46535f1507a97a7d4ddadfa51b0cf77d5326eabb3b61f2ab3ed72e476e0989ed | 0x37212ce67adfaa6fae8381344b5925955577951c42558176f988270789d54413 |
|    50073 |bohr    |  Ro-23ª +  Ro-24ª                                         +     5000 =>   Wy-47                                                                  +    3694.25 |    1305.75 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x52f6a39ef3d1658b1d7c77dae73149740b14ee7d4492339a4242710fb8a94036 | 0xb6409ec12923039544b1ae0b7a1565db54d7f235a5730d932858928f240144d8 |
|    50074 |bohr    |  Ct-17⁻ +  Wy-50∙                                         +     5000 =>   Ai-67                                                                  +    3191.45 |    1808.55 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x4698369d3ce1eff006050d2eff68b4a62efe721d70b58335a223d3e941e9b9d8 | 0xa7e560d31c6bad1ca42235a12653db37cf7747231c1a28783a64eaa4c9c991fe |
|    50075*|bohr    |  Ct-15∙ +   T-16∙                                         +     5000 =>   Nd-31                                                                  +    3677.11 |    1322.89 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x3181d957dd3f6420a3a512ed472d4d5fb6aea8c620665d6ba1eb1309f2205a75 | 0x6c9d3b3db9c2ae097c076a0b1441b4e0ca0f591fee9fb4fef04639e189e4309d |
|    50076*|bohr    |   Ei-5∙ +  Kk-71ª                                         +     5000 =>   Cj-76                                                                  +    3543.15 |    1456.85 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x6162028c2129afb733b03de6d289b5fd696f71fbe4b05655c2eb65aae64da899 | 0x80208952237f49850427aacd2bfd34d3b848dfe653dbccfcc43c0feb15302b61 |
|    50077*|bohr    |   Dz-7⁺ +  Ct-17⁻                                         +     5000 => ⬆ Ro-24                                                                  +    4404.63 |     595.37 | decay, nuclear               | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x8d65a768fb66220a4c074d769aa22d70822356c557ad12a3c0c127e50815f57b | 0x9f4d9a4960d4337ef3ee485e63d5a9d7be1bf9f8dd4b55311ee988eafb0de4de |
|    50078*|bohr    |  Ct-15∙ +  Ct-17⁻                                         +     5000 => ⬆ Nd-32                                                                  +    4024.48 |     975.52 | decay, nuclear               | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x21b9f319ff2ca37c3ee8250307526f0a9bd6c15e594747a137e30da36081f88e | 0x6afb798b1962b1e7659e9692bbfe7ead4e5fae6b731d12c374aa5b8a36c7cf27 |
|    50079*|bohr    |  Vi-11⁺ +   K-31⁺                                         +     5000 => ⬇ V-42                                                                   +    4003.77 |     996.23 | decay, nuclear               | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x46836eb27d44aa793851a23354d8a3ca5a3acb73464ba34093162ee7d9312306 | 0x4367f9097ca4e906c11e2e9d6d374f2f3302140212da7cd6b06aa6b867273ef2 |
|    50080*|bohr    |   As-5⁺ +  Eb-21∙ +  Eb-21∙ +  Eb-21∙ +  Cl-25⁺           +      100 => ⬇ Ei-5 + Eb-21 + Eb-21 + Eb-21 + Ro-25                                   +      95.00 |       5.00 | decay                        | 0x87a9756d8eeb60e662b87da5b895762274395c73 | 0x2a78e7e64d22753c13361a091ff61192a20db721bc1205fefb48ad38be3b8aa2 | 0x111227806bd2177c513592772ba46e7afdea61f103b35505b224a0effb09aa0e |
|    50082 |bohr    |  Vi-13∙ +  Eb-21∙ +  Yu-29∙ +   K-34∙ +  Kk-71ª           +      310 =>   Vi-13 + Eb-21 + Yu-29 + K-34 + Kk-71                                   +     294.50 |      15.50 | none                         | 0xac4afee4646a58b2ec97c71ae6c659d85e0f4e17 | 0x94290347bcee0a12196f5cedea4ae4b6db4ad2a05f660cb3e43e8a75994c1bfe | 0xf57ad1ba16aa98686224e74bc065633ca9c235cac46e99372cd3736d0567acec |
|    50083*|bohr    |   P-22⁺ +  Yu-29∙ +  Nd-30ª +  Pb-48∙ +  Kk-71ª           +       40 => ⬇ Eb-22 + Yu-29 + Nd-30 + Pb-48 + Kk-71                                  +      38.00 |       2.00 | decay                        | 0xd99b0b0c49dc5fdc20231c3d7625e0831e48f88d | 0x8a131e6a5d05dc31fb754af3f5df4d83658534c9831f3e897d3f10cab31b5b73 | 0x2bb8b47fe03c6885adf3f7a75d03109f144abcfe78263340a625478df552ca94 |
|    50084*|bohr    |   As-6∙ +   As-6∙ +   As-7∙ +  Pb-48∙ +  Pb-48∙           +      120 =>   As-6 + As₂Pb₂(As-6,As-7>Pb-48,Pb-48)                                   +      57.08 |      62.92 | chemical                     | 0xd99b0b0c49dc5fdc20231c3d7625e0831e48f88d | 0x298d4723d17be84bbf4942cad2e97d9ae6e68f2e3748bbb1512657684a64a2b3 | 0x05979009dbd74295da8d2c3ae44b2f9e3e7c02550ec08a9632a0d8bfa74b3c2d |
|    50085*|bohr    |  Gj-10∙ +  Xj-18∙ +  Eb-21∙ +  Yu-29∙ +  Kk-71ª           +      235 =>   GjYuXjKkEb(Gj-10,Yu-29>Eb-21,Kk-71,Xj-18)                              +     151.16 |      83.84 | chemical                     | 0xac4afee4646a58b2ec97c71ae6c659d85e0f4e17 | 0x89516846ece4c4cbc0534c3928218c5c77b9734a361dbd833568df94cdb8a81b | 0xdd33c81d666e7593038ca26fdac61a5b0a6f4e6694b210e016b9688a3b72df98 |
|    50086 |bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙                               +        1 =>   Sr-1 + Sr-1 + Sr-1                                                     +       0.95 |       0.05 | none                         | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0xd0881a3ebfda8100fbe3d3ca803acb0dab8338a4a304f64a0f4229bd4de8fc8e | 0xdf0cafdbdf6ff76639e8769111dd19ce5634efeac870c45e64d6ff5d5fe23d70 |
|    50087 |bohr    |   Sr-1∙ +   Sr-2∙ +  Ro-23ª +  Nd-30ª +  Nd-30ª           +      112 =>   Sr-1 + P-22 + Sr₂Nd₂(Sr-1,Sr-2>Nd-30,Nd-30)                            +      73.80 |      38.20 | chemical, decay              | 0x7e56909a96b2a2c5ccd5106f0ce95f280a2c3866 | 0xcb5275e0397935c83d0d6ba1311d2546777c2bcf3f0acdea3b8fd40ebfc7d9ae | 0x798e99a7240aefce1f123d74cb99f9ff9b14000a09ebeaed0699523dc11018b0 |
|    50088 |bohr    |   Sr-1∙ +  Yu-27⁺                                         +        0 => ⬇ Sr-1 + Cl-27                                                           +       0.00 |       0.00 | decay                        | 0x4a6b30f6d186237803b3166bdbcd33b73d2db4dd | 0x4c7125c51459e61c169b6b938bcdb9eb1f244e9a84e941f5cd489b74de260863 | 0x1d5028a0f329b5d405f89f1f160a362192325861bd4a66129fa1070a28d1efc8 |
|    50089 |bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙                               +       20 =>   Sr₃(Sr-1,Sr-1,Sr-1>)                                                   +      16.14 |       3.86 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0xfd60923a9cd44c4a9ca4a470985a08f4c1f5656281775f2151d12533ca9fd399 | 0xdf0cafdbdf6ff76639e8769111dd19ce5634efeac870c45e64d6ff5d5fe23d70 |
|    50090 |bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙                               +       20 =>   Sr₃(Sr-1,Sr-1,Sr-1>)                                                   +      16.14 |       3.86 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0xf8c60f5b0820086f5f9a75ba9c2eaea0f0354aa40933ee7eb8d24542c337d97d | 0x0365572ed226fc58ea830259028312b5cc15526310fff5c24aaa858118909e87 |
|    50091*|bohr    |  Vi-13∙ +   T-16∙ +   P-21⁺ +  Ro-23ª +  Nd-30ª           +      450 => ⬇ Vi-13 + T-16 + Eb-21 + RoNd(Ro-23>Nd-30)                               +     401.11 |      48.89 | chemical, decay              | 0xac4afee4646a58b2ec97c71ae6c659d85e0f4e17 | 0xedb89aed6ff357df9b87d29de65e5c814d2a19062723f3338d752885c67d4b19 | 0x34e824328cc853808aed139df69a79cf2316a5447cf4a12005d247dbfa0cd751 |
|    50093 |bohr    |   T-16∙ +  Cl-27∙                                         +        0 =>   T-16 + Cl-27                                                           +       0.00 |       0.00 | none                         | 0x4a6b30f6d186237803b3166bdbcd33b73d2db4dd | 0x73d32c1b43915af9bf1d82644662efacc77d5134bb021f921131687b683dbeb2 | 0xafde0df4b2c3cae7f09b3a0fb8c7e8ee89650d6aaf5eff953fcb1c539a6f3c9e |
|    50094*|bohr    |   Dz-7⁺ +  Vi-13∙ +  Ct-17⁻ +  Eb-21∙ +   P-21⁺           +      450 =>   Dz-7 + Vi-13 + T-17 + Eb-21 + Eb-21                                    +     427.50 |      22.50 | decay                        | 0xac4afee4646a58b2ec97c71ae6c659d85e0f4e17 | 0xa94858edfbddad034b8511ddd57c3b53005ac0a4c4db0baff4ebcbff1dec5af0 | 0xf3d7576c358f959a54adea08664cbad0d1080ed63f5b9b1f17d10e6c4f707e13 |
|    50095 |bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙                               +       20 =>   Sr₃(Sr-1,Sr-1,Sr-1>)                                                   +      16.14 |       3.86 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0xa6d660f86abaf4ef1f72d20ccfaa0ddac6315b82b03411ebd6cc01a693c1f12a | 0x0365572ed226fc58ea830259028312b5cc15526310fff5c24aaa858118909e87 |
|    50096 |bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙                               +       20 =>   Sr₃(Sr-1,Sr-1,Sr-1>)                                                   +      16.14 |       3.86 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0x2b1bd30e220ef0fc19047544b72d59110b7acbc3a52f9a3356255e2631936556 | 0x0365572ed226fc58ea830259028312b5cc15526310fff5c24aaa858118909e87 |
|    50097*|bohr    |   As-6∙ +   Dz-9∙                                         +      500 =>   Ct-15                                                                  +       0.35 |     499.65 | nuclear                      | 0xac2418eec70f672e64f5a30b4475c9a6fffaf429 | 0xb8b445ddef20626d21c10698a1ca851e08bf513b2bed6d0847ed61090e4f7162 | 0xc59ebbca24cf8b3c32d00b201df6a57859d18a940fdafb38864e17838c223555 |
|    50098 |bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-2∙                               +       20 =>   Sr₃(Sr-1,Sr-1,Sr-2>)                                                   +      15.19 |       4.81 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0xf736135dca6e2f37ea8d8d5c7e979b704768517bffd2290497b854bb338270e1 | 0x0365572ed226fc58ea830259028312b5cc15526310fff5c24aaa858118909e87 |
|    50100 |bohr    |   Sr-2∙ +   Sr-2∙ +   Sr-2∙                               +       20 =>   Sr₃(Sr-2,Sr-2,Sr-2>)                                                   +      13.29 |       6.71 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0xff1c254a7dacfaa4bfb252d39607f9cfadbec7bea64a7b785acb19ffefc54c41 | 0x0365572ed226fc58ea830259028312b5cc15526310fff5c24aaa858118909e87 |
|    50101*|bohr    |   Dz-7⁺ +   T-15⁺                                         +      300 => ⬇ As-7 + Ct-15                                                           +     285.00 |      15.00 | decay                        | 0xd99b0b0c49dc5fdc20231c3d7625e0831e48f88d | 0x34b1cf1b0c2246264b9655a52bd8da001283332372595e892395a1f5ea85f06e | 0xf5ba6f3f1a17c3daef61f15692db2b52491540c9a76f0915c3873466b9afb357 |
|    50102 |bohr    |   Sr-1∙ +   As-5⁺                                         +      500 => ⬇ EiSr(Ei-5,Sr-1>)                                                       +     469.29 |      30.71 | metallic, decay              | 0xd33599100025de34c027af1dba90026b9eaec73b | 0xc15e53d6099283e0479de3b5b2b508a37f4046956df17ca9e538291d825281cd | 0xc805cb608c34fe26a6aeca0ee544c51b37a58e6efe4f724d580f5ead699ce2c6 |
|    50103 |bohr    |   T-16∙ +  Cl-27∙                                         +        0 =>   T-16 + Cl-27                                                           +       0.00 |       0.00 | none                         | 0x4a6b30f6d186237803b3166bdbcd33b73d2db4dd | 0xdeb6d5eece72a0bae40f826ebfc657d5bc58e4b1659f00a49f30cec974c3a039 | 0xa513904ffe6c5f55374674a0276ebb51add266dcf0260f0f392b303654ed7de1 |
|    50104 |bohr    |   Sr-1∙ +   As-5⁺                                         +      500 => ⬇ EiSr(Ei-5,Sr-1>)                                                       +     469.29 |      30.71 | metallic, decay              | 0x101c94353d6c83bce15b92a00f6de5bab2e78c2d | 0x9f1344a0975f0fee4d5ffec2f0f24e11d6bb9e7a673bf1dc6bc65df5cc151952 | 0xa81f1a42e94f5b20d783ba7b3825d1748ca394173c6c64c58813c43c5c2a8513 |
|    50105*|bohr    |  Vi-10⁺ +   T-16∙ +   T-16∙ +   T-16∙ +  Mt-32⁺           +      100 => ⬇ Gj-10 + T-16 + T-16 + T-16 + K-32                                      +      95.00 |       5.00 | decay                        | 0x87a9756d8eeb60e662b87da5b895762274395c73 | 0xeb1852e227a41d008131ede6f4978b9f7b40003661dc20242ed24dc3e132c510 | 0x14cd6e2fdf50c8e8be082442918e2c706c749d9bdc2cc75c05023878e676ec1f |
|    50106*|bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙ +  Ro-23ª +  Kk-71ª           +        0 =>   Sr-1 + Sr-1 + Sr-1 + Sr-1 + P-22 + Kk-71                               +       0.00 |       0.00 | decay                        | 0x87a9756d8eeb60e662b87da5b895762274395c73 | 0xde78ed50719631a1ad0a206d1ca911576ef48a545d680f7d4cbc7c884d830f01 | 0xd619b478912a6079a0901430a0d4878721a1a9766d6c25256a5c28fddc3d8a1a |
|    50107 |bohr    |   Sr-2∙ +   Sr-2∙ +   Sr-2∙                               +       20 =>   Sr₃(Sr-2,Sr-2,Sr-2>)                                                   +      13.29 |       6.71 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0x18308ce926645c8aaee873f4a7a3de944dd90e886124f3bd94b1eda2746f06cf | 0x155139868dc02e8311be66aee89c4c023055a86d18db4c9496c945604ea638b7 |
|    50108 |bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙                               +       20 =>   Sr₃(Sr-1,Sr-1,Sr-1>)                                                   +      16.14 |       3.86 | metallic                     | 0x31963b060d71ee24a6d458b75aa85e63b99bd7fb | 0x912fd51df91e916956852d85a4f1257251053a13c05b77b5ee3abd59610ae2c6 | 0x155139868dc02e8311be66aee89c4c023055a86d18db4c9496c945604ea638b7 |
|    50109*|bohr    |   Sr-1∙ +   Sr-1∙ +   Sr-1∙ +  Gj-10∙ +   P-23∙           +      100 =>   Gj-10 + P-23 + Sr₃(Sr-1,Sr-1,Sr-1>)                                    +      92.14 |       7.86 | metallic                     | 0x87a9756d8eeb60e662b87da5b895762274395c73 | 0xda4b40b10f6c35f44662cade1d8da6891fdfa3e34090d0f2b9e205afb7aaed20 | 0xeca0604188dd44f082b7d53c575358d597fa8a8e3b5bdbcda4bcfe05edd75fdb |
